id_nf,data_venda,cliente_id,cliente_nome,marca_carro,modelo_carro,produto_peca,valor_unitario,quantidade,custo_unitario,loja_id,loja_nome,grupo_loja,vendedor_id,vendedor_nome
NF152655,2024-09-27,35057054936322,Ned Stark,Ravion,AX1,Correia Dentada,728.07,1.0,625.86,400502,Sul Auto Parts,Grupo Pampas,V008,Barry Allen
NF152656,2025-05-08,66800142599351,Bran Stark,Autron,AX1,Filtro de Óleo,451.76,1.0,382.56,300402,Minas Auto Peças,Grupo Serras,V003,Tony Stark
NF152657,2025-09-14,36438572378,Robb Stark,Carvex,CX Sport,Amortecedor,918.69,1.0,680.64,100201,AutoParts São Paulo,Grupo Titan,V001,Bruce Wayne
NF152658,2024-01-27,00364219549,Brienne of Tarth,MotoriX,BZ Turbo,Amortecedor,805.63,4.0,556.52,400502,Sul Auto Parts,Grupo Pampas,V005,Diana Prince
NF152659,2024-08-13,30960425249554,Ned Stark,Autron,EX Classic,Bateria,-187.55,3.0,135.2,100201,AutoParts São Paulo,Grupo Titan,V003,Tony Stark
NF152660,2024-04-07,13809007034,Daenerys Targaryen,MotoriX,EX Classic,Pastilha de Freio,1721.71,2.0,1441.51,300401,AutoParts Minas,Grupo Serra,V001,Bruce Wayne
NF152661,2025-06-19,55403417431,Davos Seaworth,Velox,CX Sport,Correia Dentada,-111.07,5.0,82.7,300401,AutoParts Minas,Grupo Serra,V005,Diana Prince
NF152662,2025-08-19,79377013008,Sansa Stark,Velox,AX1,Pastilha de Freio,1791.3,6.0,1349.65,400502,Sul Auto Parts,Grupo Pampas,V005,Diana Prince
NF152663,2024-08-22,79350902536,Samwell Tarly,MotoriX,EX Classic,Amortecedor,330.96,6.0,289.88,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V008,Barry Allen
NF152664,2024-07-31,61181770973607,Samwell Tarly,Carvex,BZ Turbo,Pastilha de Freio,606.27,2.0,457.72,400502,Sul Auto Parts,Grupo Pampas,V008,Barry Allen
NF152665,2024-02-25,12127749883,Robb Stark,MotoriX,CX Sport,Pastilha de Freio,1764.38,5.0,1134.82,300402,Minas Auto Peças,Grupo Serras,V003,Tony Stark
NF152666,2024-06-17,28144178517,Jon Snow,Velox,BZ Turbo,Correia Dentada,1489.63,4.0,1329.09,400502,Sul Auto Parts,Grupo Pampas,V005,Diana Prince
NF152667,2025-09-03,26143336600215,Jaime Lannister,Autron,DX Hybrid,Bateria,1420.05,4.0,1058.31,300402,Minas Auto Peças,Grupo Serras,V008,Barry Allen
NF152668,2025-09-22,45380932590955,Arya Stark,Velox,DX Hybrid,Filtro de Óleo,607.89,5.0,524.43,100202,Auto Parts SP Centro,Grupo Tytan,V002,Clark Kent
NF152669,2025-01-13,02538308037,Theon Greyjoy,Carvex,AX1,Filtro de Óleo,1497.75,1.0,1079.54,400501,AutoParts Sul,Grupo Pampa,V003,Tony Stark
NF152670,2024-04-30,90726043906202,Davos Seaworth,Velox,DX Hybrid,Pastilha de Freio,1123.35,5.0,848.88,400502,Sul Auto Parts,Grupo Pampas,V007,Natasha Romanoff
NF152671,2024-02-14,03323787095,Davos Seaworth,Ravion,BZ Turbo,Pastilha de Freio,1622.08,2.0,1302.07,300401,AutoParts Minas,Grupo Serra,V005,Diana Prince
NF152672,2024-12-09,17243034495980,Sansa Stark,Carvex,CX Sport,Correia Dentada,520.69,3.0,466.66,300401,AutoParts Minas,Grupo Serra,V007,Natasha Romanoff
NF152673,2024-02-17,66866416696,Daenerys Targaryen,Carvex,DX Hybrid,Bateria,858.79,3.0,662.5,100201,AutoParts São Paulo,Grupo Titan,V001,Bruce Wayne
NF152674,2024-06-16,42592666995817,Ned Stark,Velox,BZ Turbo,Amortecedor,1146.16,5.0,1016.41,300402,Minas Auto Peças,Grupo Serras,V008,Barry Allen
NF152675,2024-01-18,94855498886,Jorah Mormont,Ravion,BZ Turbo,Correia Dentada,1368.04,6.0,832.08,200302,Auto Rio Peças,Grupo Atlantico,V003,Tony Stark
NF152676,2025-03-06,06847572338,Jorah Mormont,Autron,EX Classic,Amortecedor,1693.43,1.0,1498.57,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V007,Natasha Romanoff
NF152677,2025-08-31,21412686971883,Robb Stark,Ravion,BZ Turbo,Amortecedor,372.37,1.0,284.34,300402,Minas Auto Peças,Grupo Serras,V008,Barry Allen
NF152678,2025-01-30,07964396394290,Ned Stark,MotoriX,BZ Turbo,Filtro de Óleo,1760.72,2.0,1287.24,400502,Sul Auto Parts,Grupo Pampas,V005,Diana Prince
NF152679,2024-04-04,19735197629957,Jon Snow,Velox,CX Sport,Bateria,834.92,4.0,516.95,300401,AutoParts Minas,Grupo Serra,V005,Diana Prince
NF152680,2024-02-19,56008527968677,Ned Stark,MotoriX,EX Classic,Pastilha de Freio,1494.5,5.0,1216.0,100202,Auto Parts SP Centro,Grupo Tytan,V006,Steve Rogers
NF152681,2024-11-30,07714583076,Bran Stark,MotoriX,CX Sport,Correia Dentada,413.79,4.0,257.71,100202,Auto Parts SP Centro,Grupo Tytan,V002,Clark Kent
NF152682,2025-04-28,16923305782,Jorah Mormont,MotoriX,EX Classic,Amortecedor,1764.35,3.0,1203.68,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V007,Natasha Romanoff
NF152683,2025-07-06,29679382774,Brienne of Tarth,MotoriX,DX Hybrid,Pastilha de Freio,1263.55,4.0,936.21,100201,AutoParts São Paulo,Grupo Titan,V005,Diana Prince
NF152684,2025-07-17,22419595012587,Jon Snow,Ravion,DX Hybrid,Bateria,1729.99,4.0,1072.81,300402,Minas Auto Peças,Grupo Serras,V004,Peter Parker
NF152685,2024-11-21,22982522307,Arya Stark,Ravion,AX1,Correia Dentada,1781.79,,1150.65,100201,AutoParts São Paulo,Grupo Titan,V007,Natasha Romanoff
NF152686,2024-02-06,48346911658,Ned Stark,MotoriX,AX1,Amortecedor,234.55,1.0,155.67,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V007,Natasha Romanoff
NF152687,2024-12-24,36012231096111,Tyrion Lannister,Autron,BZ Turbo,Bateria,629.84,2.0,520.59,400501,AutoParts Sul,Grupo Pampa,V005,Diana Prince
NF152688,2025-01-03,50774317707990,Robb Stark,Autron,CX Sport,Amortecedor,249.91,1.0,197.5,100202,Auto Parts SP Centro,Grupo Tytan,V005,Diana Prince
NF152689,2024-04-04,62433613953,Jon Snow,Carvex,EX Classic,Correia Dentada,1000.4,5.0,640.44,400501,AutoParts Sul,Grupo Pampa,V001,Bruce Wayne
NF152690,2024-11-04,51228500627397,Sansa Stark,MotoriX,DX Hybrid,Filtro de Óleo,1586.14,3.0,1025.84,100201,AutoParts São Paulo,Grupo Titan,V001,Bruce Wayne
NF152691,2025-02-02,16672665301080,Arya Stark,Autron,CX Sport,Bateria,1162.51,5.0,779.37,400501,AutoParts Sul,Grupo Pampa,V002,Clark Kent
NF152692,2025-02-02,05717240788,Samwell Tarly,MotoriX,AX1,Amortecedor,988.75,5.0,780.81,300402,Minas Auto Peças,Grupo Serras,V002,Clark Kent
NF152693,2024-06-12,08901868305924,Jon Snow,Autron,DX Hybrid,Amortecedor,601.36,2.0,499.13,300402,Minas Auto Peças,Grupo Serras,V005,Diana Prince
NF152694,2024-07-08,28902293020385,Samwell Tarly,Velox,DX Hybrid,Filtro de Óleo,536.36,,491.32,200302,Auto Rio Peças,Grupo Atlantico,V005,Diana Prince
NF152695,2024-02-13,82332944100,Bran Stark,Carvex,EX Classic,Filtro de Óleo,1274.05,3.0,1058.03,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V007,Natasha Romanoff
NF152696,2024-02-05,27483660987042,Brienne of Tarth,Carvex,DX Hybrid,Bateria,1139.29,4.0,988.68,400501,AutoParts Sul,Grupo Pampa,V001,Bruce Wayne
NF152697,2024-10-11,36152022933930,Arya Stark,Velox,DX Hybrid,Bateria,341.77,6.0,214.91,400501,AutoParts Sul,Grupo Pampa,V006,Steve Rogers
NF152698,2024-05-31,01793174134,Sansa Stark,MotoriX,DX Hybrid,Filtro de Óleo,87.42,6.0,75.72,200302,Auto Rio Peças,Grupo Atlantico,V007,Natasha Romanoff
NF152699,2025-12-17,16452791047310,Cersei Lannister,Autron,DX Hybrid,Correia Dentada,898.93,3.0,716.38,200302,Auto Rio Peças,Grupo Atlantico,V001,Bruce Wayne
NF152700,2025-12-23,29268735046901,Arya Stark,Autron,BZ Turbo,Pastilha de Freio,1608.79,5.0,1396.53,300402,Minas Auto Peças,Grupo Serras,V001,Bruce Wayne
NF152701,2024-02-11,77118626664,Sansa Stark,MotoriX,AX1,Amortecedor,753.43,5.0,645.76,100201,AutoParts São Paulo,Grupo Titan,V005,Diana Prince
NF152702,2024-01-14,99649291668345,Jon Snow,Velox,CX Sport,Pastilha de Freio,1647.26,5.0,1406.28,400501,AutoParts Sul,Grupo Pampa,V001,Bruce Wayne
NF152703,2025-07-10,87458254050100,Bran Stark,Carvex,CX Sport,Bateria,1218.45,2.0,995.27,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V002,Clark Kent
NF152704,2024-11-01,16490777458804,Cersei Lannister,Velox,BZ Turbo,Pastilha de Freio,1313.48,3.0,886.44,100202,Auto Parts SP Centro,Grupo Tytan,V003,Tony Stark
NF152705,2024-10-03,43990643708849,Jon Snow,MotoriX,AX1,Bateria,1241.52,1.0,1125.53,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V003,Tony Stark
NF152706,2024-10-07,18542654280,Ned Stark,Autron,DX Hybrid,Pastilha de Freio,1257.62,6.0,834.07,200302,Auto Rio Peças,Grupo Atlantico,V001,Bruce Wayne
NF152707,2024-09-20,67818580206729,Robb Stark,Ravion,EX Classic,Filtro de Óleo,315.67,6.0,221.88,300402,Minas Auto Peças,Grupo Serras,V001,Bruce Wayne
NF152708,2025-12-03,15757424590388,Theon Greyjoy,MotoriX,CX Sport,Correia Dentada,1334.98,5.0,1071.87,300401,AutoParts Minas,Grupo Serra,V001,Bruce Wayne
NF152709,2024-03-06,70906916945,Jaime Lannister,Velox,AX1,Pastilha de Freio,593.9,2.0,538.62,100202,Auto Parts SP Centro,Grupo Tytan,V002,Clark Kent
NF152710,2024-03-09,46306796883,Brienne of Tarth,MotoriX,BZ Turbo,Amortecedor,795.4,5.0,663.67,100202,Auto Parts SP Centro,Grupo Tytan,V008,Barry Allen
NF152711,2024-07-25,53912485880,Jorah Mormont,MotoriX,CX Sport,Filtro de Óleo,651.02,1.0,545.69,100202,Auto Parts SP Centro,Grupo Tytan,V005,Diana Prince
NF152712,2025-11-03,04658420018,Davos Seaworth,Carvex,BZ Turbo,Pastilha de Freio,1352.52,2.0,817.41,200302,Auto Rio Peças,Grupo Atlantico,V005,Diana Prince
NF152713,2024-01-26,88661110994,Jaime Lannister,MotoriX,BZ Turbo,Bateria,1631.52,6.0,1395.27,300402,Minas Auto Peças,Grupo Serras,V001,Bruce Wayne
NF152714,2024-10-29,03266896105,Daenerys Targaryen,Velox,DX Hybrid,Filtro de Óleo,84.53,3.0,67.3,300402,Minas Auto Peças,Grupo Serras,V005,Diana Prince
NF152715,2024-07-17,31655245942,Tyrion Lannister,Velox,DX Hybrid,Pastilha de Freio,459.0,1.0,385.95,300401,AutoParts Minas,Grupo Serra,V003,Tony Stark
NF152716,2024-12-24,13494673351931,Jaime Lannister,MotoriX,AX1,Filtro de Óleo,549.63,3.0,445.32,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V005,Diana Prince
NF152717,2025-04-17,38551910592,Jaime Lannister,Carvex,DX Hybrid,Pastilha de Freio,1671.05,4.0,1053.55,100202,Auto Parts SP Centro,Grupo Tytan,V008,Barry Allen
NF152718,2024-06-05,70540091847729,Jaime Lannister,Autron,AX1,Pastilha de Freio,104.42,1.0,85.78,100201,AutoParts São Paulo,Grupo Titan,V006,Steve Rogers
NF152719,2025-02-17,33673829216231,Tyrion Lannister,Carvex,CX Sport,Filtro de Óleo,260.48,1.0,201.8,300401,AutoParts Minas,Grupo Serra,V004,Peter Parker
NF152720,2024-04-15,13195321967,Cersei Lannister,Velox,EX Classic,Pastilha de Freio,1666.06,3.0,1239.56,100202,Auto Parts SP Centro,Grupo Tytan,V006,Steve Rogers
NF152721,2025-07-29,65668808155417,Tyrion Lannister,MotoriX,EX Classic,Correia Dentada,669.27,2.0,519.91,100202,Auto Parts SP Centro,Grupo Tytan,V003,Tony Stark
NF152722,2025-11-28,83380170072418,Brienne of Tarth,Autron,DX Hybrid,Correia Dentada,1599.37,4.0,1164.68,200302,Auto Rio Peças,Grupo Atlantico,V002,Clark Kent
NF152723,2025-09-18,36227081967488,Theon Greyjoy,MotoriX,AX1,Correia Dentada,1704.11,4.0,1519.04,400501,AutoParts Sul,Grupo Pampa,V002,Clark Kent
NF152724,2024-12-05,86165320303,Daenerys Targaryen,MotoriX,EX Classic,Pastilha de Freio,260.64,6.0,156.48,100201,AutoParts São Paulo,Grupo Titan,V005,Diana Prince
NF152725,2024-08-29,31047601858,Daenerys Targaryen,Velox,AX1,Pastilha de Freio,178.98,4.0,148.82,200302,Auto Rio Peças,Grupo Atlantico,V003,Tony Stark
NF152726,2025-11-05,38488264909164,Daenerys Targaryen,MotoriX,DX Hybrid,Filtro de Óleo,1075.03,6.0,677.19,200302,Auto Rio Peças,Grupo Atlantico,V002,Clark Kent
NF152727,2024-11-18,03546183999,Robb Stark,Autron,EX Classic,Bateria,1365.14,5.0,1102.88,200302,Auto Rio Peças,Grupo Atlantico,V007,Natasha Romanoff
NF152728,2025-12-30,97240445414410,Sansa Stark,Carvex,DX Hybrid,Pastilha de Freio,172.72,4.0,138.99,300401,AutoParts Minas,Grupo Serra,V002,Clark Kent
NF152729,2024-01-11,95104803900,Daenerys Targaryen,Carvex,BZ Turbo,Correia Dentada,1220.42,1.0,956.12,100201,AutoParts São Paulo,Grupo Titan,V005,Diana Prince
NF152730,2025-10-06,12367609310,Robb Stark,Carvex,DX Hybrid,Correia Dentada,1704.37,3.0,1104.55,100202,Auto Parts SP Centro,Grupo Tytan,V005,Diana Prince
NF152731,2024-01-28,48420157709,Daenerys Targaryen,MotoriX,DX Hybrid,Pastilha de Freio,1254.38,5.0,774.62,100201,AutoParts São Paulo,Grupo Titan,V007,Natasha Romanoff
NF152732,2025-03-01,12245096338543,Davos Seaworth,MotoriX,AX1,Pastilha de Freio,1670.8,5.0,1273.38,400502,Sul Auto Parts,Grupo Pampas,V004,Peter Parker
NF152733,2025-12-03,34818177434,Brienne of Tarth,MotoriX,DX Hybrid,Correia Dentada,1682.89,1.0,1276.75,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V008,Barry Allen
NF152734,2024-02-23,35220834796781,Bran Stark,Velox,AX1,Correia Dentada,409.54,1.0,330.92,200302,Auto Rio Peças,Grupo Atlantico,V004,Peter Parker
NF152735,2024-10-11,89816166493,Ned Stark,Carvex,CX Sport,Bateria,400.89,5.0,348.09,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V003,Tony Stark
NF152736,2024-01-06,90601963025,Ned Stark,MotoriX,DX Hybrid,Bateria,766.22,6.0,644.36,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V004,Peter Parker
NF152737,2024-07-28,08481389221890,Davos Seaworth,MotoriX,EX Classic,Filtro de Óleo,974.62,2.0,851.03,100202,Auto Parts SP Centro,Grupo Tytan,V008,Barry Allen
NF152738,2025-11-26,28555061537196,Cersei Lannister,Velox,BZ Turbo,Amortecedor,1183.39,5.0,769.16,300401,AutoParts Minas,Grupo Serra,V008,Barry Allen
NF152739,2025-11-16,12208870033553,Daenerys Targaryen,Ravion,AX1,Filtro de Óleo,1342.29,4.0,1197.74,400501,AutoParts Sul,Grupo Pampa,V001,Bruce Wayne
NF152740,2025-11-08,46458424222,Cersei Lannister,Velox,DX Hybrid,Correia Dentada,723.59,5.0,591.37,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V005,Diana Prince
NF152741,2025-05-27,50564166150,Davos Seaworth,Carvex,DX Hybrid,Bateria,1013.38,1.0,774.33,300402,Minas Auto Peças,Grupo Serras,V005,Diana Prince
NF152742,2024-08-14,77773031979220,Daenerys Targaryen,Ravion,DX Hybrid,Bateria,1025.87,4.0,941.25,200302,Auto Rio Peças,Grupo Atlantico,V008,Barry Allen
NF152743,2024-02-29,29961676372,Cersei Lannister,MotoriX,AX1,Bateria,472.68,3.0,289.71,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V006,Steve Rogers
NF152744,2025-08-07,18738839930403,Theon Greyjoy,Ravion,BZ Turbo,Filtro de Óleo,551.4,1.0,498.75,300401,AutoParts Minas,Grupo Serra,V003,Tony Stark
NF152745,2024-07-31,66394775178,Arya Stark,Velox,BZ Turbo,Filtro de Óleo,1052.07,3.0,753.69,300401,AutoParts Minas,Grupo Serra,V004,Peter Parker
NF152746,2024-02-20,52754088942456,Jon Snow,Carvex,DX Hybrid,Pastilha de Freio,417.03,5.0,305.73,400501,AutoParts Sul,Grupo Pampa,V007,Natasha Romanoff
NF152747,2024-06-22,37554375821222,Ned Stark,Autron,DX Hybrid,Bateria,1539.78,5.0,1090.1,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V002,Clark Kent
NF152748,2024-03-04,05717856511,Sansa Stark,MotoriX,BZ Turbo,Amortecedor,498.38,2.0,370.38,400501,AutoParts Sul,Grupo Pampa,V007,Natasha Romanoff
NF152749,2024-08-04,77312172947,Jon Snow,Ravion,DX Hybrid,Filtro de Óleo,978.39,1.0,612.32,200302,Auto Rio Peças,Grupo Atlantico,V001,Bruce Wayne
NF152750,2025-10-27,73849561152100,Samwell Tarly,Ravion,CX Sport,Correia Dentada,1794.81,3.0,1502.1,400501,AutoParts Sul,Grupo Pampa,V004,Peter Parker
NF152751,2024-09-24,64265242735,Samwell Tarly,Carvex,AX1,Correia Dentada,1381.61,1.0,1193.29,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V007,Natasha Romanoff
NF152752,2024-03-25,34989770449169,Jaime Lannister,MotoriX,BZ Turbo,Amortecedor,591.44,3.0,502.75,100202,Auto Parts SP Centro,Grupo Tytan,V007,Natasha Romanoff
NF152753,2025-01-24,07286820211699,Arya Stark,Ravion,AX1,Correia Dentada,95.28,2.0,58.41,100201,AutoParts São Paulo,Grupo Titan,V005,Diana Prince
NF152754,2025-08-21,85721775000,Theon Greyjoy,Carvex,BZ Turbo,Bateria,1642.83,1.0,1195.88,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V006,Steve Rogers
NF152755,2024-11-13,78357347838,Ned Stark,Ravion,BZ Turbo,Pastilha de Freio,300.88,2.0,228.78,100202,Auto Parts SP Centro,Grupo Tytan,V007,Natasha Romanoff
NF152756,2024-07-20,86714868735031,Ned Stark,Velox,BZ Turbo,Amortecedor,1600.25,2.0,1443.42,300401,AutoParts Minas,Grupo Serra,V002,Clark Kent
NF152757,2025-03-11,65055815975285,Theon Greyjoy,Carvex,EX Classic,Amortecedor,-1662.95,3.0,1480.09,400502,Sul Auto Parts,Grupo Pampas,V008,Barry Allen
NF152758,2025-10-05,68348169481,Brienne of Tarth,Autron,CX Sport,Correia Dentada,117.62,1.0,104.82,300401,AutoParts Minas,Grupo Serra,V005,Diana Prince
NF152759,2024-06-07,06376264505,Robb Stark,Autron,BZ Turbo,Filtro de Óleo,1750.23,5.0,1506.05,100202,Auto Parts SP Centro,Grupo Tytan,V001,Bruce Wayne
NF152760,2025-01-21,37046987943,Arya Stark,Carvex,DX Hybrid,Correia Dentada,734.85,5.0,506.16,300401,AutoParts Minas,Grupo Serra,V003,Tony Stark
NF152761,2024-12-27,52815882110,Jorah Mormont,Velox,DX Hybrid,Bateria,1708.59,4.0,1204.13,400502,Sul Auto Parts,Grupo Pampas,V001,Bruce Wayne
NF152762,2025-12-31,43634845668,Davos Seaworth,Carvex,CX Sport,Correia Dentada,1187.89,3.0,998.25,300402,Minas Auto Peças,Grupo Serras,V002,Clark Kent
NF152763,2024-03-09,22445248502491,Jon Snow,Ravion,EX Classic,Pastilha de Freio,755.07,1.0,665.33,200302,Auto Rio Peças,Grupo Atlantico,V003,Tony Stark
NF152764,2024-04-16,33775825885,Tyrion Lannister,MotoriX,AX1,Bateria,370.17,3.0,295.17,100201,AutoParts São Paulo,Grupo Titan,V007,Natasha Romanoff
NF152765,2024-03-10,97066679162149,Jaime Lannister,MotoriX,AX1,Filtro de Óleo,464.27,4.0,306.44,400501,AutoParts Sul,Grupo Pampa,V008,Barry Allen
NF152766,2024-03-20,20032916709,Daenerys Targaryen,Carvex,EX Classic,Correia Dentada,-134.74,,82.69,200302,Auto Rio Peças,Grupo Atlantico,V006,Steve Rogers
NF152767,2024-02-11,07328388262,Brienne of Tarth,Autron,AX1,Bateria,1439.75,6.0,947.18,100202,Auto Parts SP Centro,Grupo Tytan,V007,Natasha Romanoff
NF152768,2025-05-19,39295954996141,Arya Stark,Carvex,BZ Turbo,Bateria,1496.01,2.0,1227.59,300401,AutoParts Minas,Grupo Serra,V008,Barry Allen
NF152769,2024-09-17,97908762083382,Brienne of Tarth,Ravion,AX1,Correia Dentada,1020.03,2.0,652.54,200302,Auto Rio Peças,Grupo Atlantico,V002,Clark Kent
NF152770,2025-03-11,07399646333,Jorah Mormont,Ravion,AX1,Bateria,1381.46,2.0,954.63,300401,AutoParts Minas,Grupo Serra,V005,Diana Prince
NF152771,2025-10-17,50305589642929,Theon Greyjoy,Ravion,CX Sport,Bateria,1422.23,6.0,1191.13,100202,Auto Parts SP Centro,Grupo Tytan,V006,Steve Rogers
NF152772,2024-06-10,86825551800,Theon Greyjoy,Carvex,EX Classic,Bateria,864.18,3.0,689.28,300401,AutoParts Minas,Grupo Serra,V008,Barry Allen
NF152773,2025-01-06,86303742982163,Tyrion Lannister,MotoriX,AX1,Filtro de Óleo,673.77,5.0,443.79,100202,Auto Parts SP Centro,Grupo Tytan,V005,Diana Prince
NF152774,2025-06-14,05260731283882,Cersei Lannister,Velox,EX Classic,Filtro de Óleo,1671.64,3.0,1445.42,400501,AutoParts Sul,Grupo Pampa,V002,Clark Kent
NF152775,2024-03-30,12767772134,Brienne of Tarth,Carvex,AX1,Pastilha de Freio,984.19,4.0,904.16,400501,AutoParts Sul,Grupo Pampa,V001,Bruce Wayne
NF152776,2025-05-03,21192687976446,Robb Stark,Autron,DX Hybrid,Bateria,260.18,2.0,204.69,400502,Sul Auto Parts,Grupo Pampas,V001,Bruce Wayne
NF152777,2024-06-25,10234923745627,Bran Stark,Velox,BZ Turbo,Pastilha de Freio,273.85,3.0,212.61,100202,Auto Parts SP Centro,Grupo Tytan,V004,Peter Parker
NF152778,2025-07-29,67032390975,Robb Stark,Autron,BZ Turbo,Amortecedor,1039.3,2.0,942.43,200302,Auto Rio Peças,Grupo Atlantico,V005,Diana Prince
NF152779,2025-03-26,18378294809130,Jaime Lannister,Ravion,CX Sport,Pastilha de Freio,544.65,4.0,494.85,100201,AutoParts São Paulo,Grupo Titan,V005,Diana Prince
NF152780,2024-11-17,70922628833182,Samwell Tarly,MotoriX,EX Classic,Bateria,1773.55,3.0,1156.72,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V003,Tony Stark
NF152781,2025-09-19,34226743735,Samwell Tarly,Carvex,CX Sport,Pastilha de Freio,324.87,4.0,250.4,200302,Auto Rio Peças,Grupo Atlantico,V006,Steve Rogers
NF152782,2024-12-11,18989353275,Robb Stark,Carvex,BZ Turbo,Amortecedor,-973.5,5.0,774.55,200302,Auto Rio Peças,Grupo Atlantico,V001,Bruce Wayne
NF152783,2024-09-11,49807133134,Theon Greyjoy,Velox,DX Hybrid,Filtro de Óleo,289.81,5.0,175.61,100202,Auto Parts SP Centro,Grupo Tytan,V001,Bruce Wayne
NF152784,2024-05-04,21369864187637,Davos Seaworth,MotoriX,DX Hybrid,Bateria,1687.13,6.0,1183.77,200302,Auto Rio Peças,Grupo Atlantico,V008,Barry Allen
NF152785,2024-11-28,02701237804459,Davos Seaworth,Velox,CX Sport,Bateria,1561.94,1.0,1176.75,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V003,Tony Stark
NF152786,2024-09-11,46493989595,Brienne of Tarth,Velox,CX Sport,Amortecedor,1126.41,2.0,771.89,400501,AutoParts Sul,Grupo Pampa,V008,Barry Allen
NF152787,2024-01-21,91834289916,Robb Stark,MotoriX,BZ Turbo,Amortecedor,300.22,2.0,215.37,400501,AutoParts Sul,Grupo Pampa,V002,Clark Kent
NF152788,2025-12-06,68208891341,Robb Stark,Velox,EX Classic,Correia Dentada,981.26,5.0,674.08,300402,Minas Auto Peças,Grupo Serras,V008,Barry Allen
NF152789,2025-01-06,15429230869464,Jorah Mormont,Carvex,CX Sport,Correia Dentada,731.0,2.0,654.51,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V006,Steve Rogers
NF152790,2024-12-04,86351183246865,Davos Seaworth,Ravion,AX1,Amortecedor,1625.74,2.0,1483.49,200302,Auto Rio Peças,Grupo Atlantico,V005,Diana Prince
NF152791,2025-05-29,04112173807544,Sansa Stark,Ravion,AX1,Correia Dentada,954.02,2.0,798.06,100201,AutoParts São Paulo,Grupo Titan,V003,Tony Stark
NF152792,2024-07-21,03495762587,Jon Snow,Carvex,DX Hybrid,Filtro de Óleo,1686.69,1.0,1501.41,400501,AutoParts Sul,Grupo Pampa,V006,Steve Rogers
NF152793,2024-12-07,18500222831,Davos Seaworth,Velox,AX1,Correia Dentada,787.81,1.0,580.0,400502,Sul Auto Parts,Grupo Pampas,V001,Bruce Wayne
NF152794,2025-05-28,00094253323,Robb Stark,Ravion,DX Hybrid,Pastilha de Freio,1662.42,3.0,1002.09,400502,Sul Auto Parts,Grupo Pampas,V008,Barry Allen
NF152795,2024-09-23,45224201110,Jon Snow,MotoriX,BZ Turbo,Bateria,654.98,5.0,600.41,400501,AutoParts Sul,Grupo Pampa,V004,Peter Parker
NF152796,2024-02-14,51607597894483,Jorah Mormont,Autron,EX Classic,Correia Dentada,1685.59,1.0,1335.81,100202,Auto Parts SP Centro,Grupo Tytan,V008,Barry Allen
NF152797,2025-07-12,36702467132,Brienne of Tarth,Velox,EX Classic,Bateria,639.58,6.0,480.21,100201,AutoParts São Paulo,Grupo Titan,V007,Natasha Romanoff
NF152798,2024-05-15,32333937049,Tyrion Lannister,Ravion,AX1,Pastilha de Freio,1221.86,3.0,861.78,100202,Auto Parts SP Centro,Grupo Tytan,V008,Barry Allen
NF152799,2025-06-04,37098262008685,Sansa Stark,Ravion,BZ Turbo,Bateria,357.45,5.0,315.41,300401,AutoParts Minas,Grupo Serra,V005,Diana Prince
